time   required_computation      processed_computation     high_level_computation access_server_computation  level_2_computation    level_3_computation    efficiency      changing_factor
1      54500000000               54500000000               0                      54500000000            0                      0                      1.000000        10.900000      
2      59000000000               59000000000               0                      59000000000            0                      0                      1.000000        11.800000      
3      63500000000               63500000000               0                      63500000000            0                      0                      1.000000        12.700000      
4      68000000000               68000000000               0                      68000000000            0                      0                      1.000000        13.600000      
5      72500000000               72500000000               0                      72500000000            0                      0                      1.000000        14.500000      
6      77000000000               77000000000               0                      77000000000            0                      0                      1.000000        15.400000      
7      81500000000               81500000000               0                      81500000000            0                      0                      1.000000        16.300000      
8      86000000000               86000000000               0                      86000000000            0                      0                      1.000000        17.200000      
9      90500000000               90500000000               0                      90500000000            0                      0                      1.000000        18.100000      
10     95000000000               95000000000               0                      95000000000            0                      0                      1.000000        19.000000      
11     99500000000               99500000000               0                      99500000000            0                      0                      1.000000        19.900000      
12     104000000000              104000000000              0                      104000000000           0                      0                      1.000000        20.800000      
13     108500000000              108500000000              0                      108500000000           0                      0                      1.000000        21.700000      
14     113000000000              113000000000              0                      113000000000           0                      0                      1.000000        22.600000      
15     117500000000              117500000000              0                      117500000000           0                      0                      1.000000        23.500000      
16     122000000000              120000000000              0                      120000000000           0                      0                      0.983607        24.400000      
17     126500000000              120000000000              0                      120000000000           0                      0                      0.948617        25.300000      
18     131000000000              120000000000              0                      120000000000           0                      0                      0.916031        26.200000      
19     135500000000              120000000000              0                      120000000000           0                      0                      0.885609        27.100000      
20     140000000000              120000000000              0                      120000000000           0                      0                      0.857143        28.000000      
21     144500000000              120000000000              0                      120000000000           0                      0                      0.830450        28.900000      
22     149000000000              120000000000              0                      120000000000           0                      0                      0.805369        29.800000      
23     153500000000              120000000000              0                      120000000000           0                      0                      0.781759        30.700000      
24     158000000000              120000000000              0                      120000000000           0                      0                      0.759494        31.600000      
25     162500000000              120000000000              0                      120000000000           0                      0                      0.738462        32.500000      
26     167000000000              120000000000              0                      120000000000           0                      0                      0.718563        33.400000      
27     171500000000              120000000000              0                      120000000000           0                      0                      0.699708        34.300000      
28     176000000000              120000000000              0                      120000000000           0                      0                      0.681818        35.200000      
29     180500000000              120000000000              0                      120000000000           0                      0                      0.664820        36.100000      
30     185000000000              120000000000              0                      120000000000           0                      0                      0.648649        37.000000      
31     189500000000              120000000000              0                      120000000000           0                      0                      0.633245        37.900000      
32     194000000000              120000000000              0                      120000000000           0                      0                      0.618557        38.800000      
33     198500000000              120000000000              0                      120000000000           0                      0                      0.604534        39.700000      
34     203000000000              120000000000              0                      120000000000           0                      0                      0.591133        40.600000      
35     207500000000              120000000000              0                      120000000000           0                      0                      0.578313        41.500000      
36     212000000000              120000000000              0                      120000000000           0                      0                      0.566038        42.400000      
37     216500000000              120000000000              0                      120000000000           0                      0                      0.554273        43.300000      
38     221000000000              120000000000              0                      120000000000           0                      0                      0.542986        44.200000      
39     225500000000              120000000000              0                      120000000000           0                      0                      0.532151        45.100000      
40     230000000000              120000000000              0                      120000000000           0                      0                      0.521739        46.000000      
41     234500000000              120000000000              0                      120000000000           0                      0                      0.511727        46.900000      
42     239000000000              120000000000              0                      120000000000           0                      0                      0.502092        47.800000      
43     243500000000              120000000000              0                      120000000000           0                      0                      0.492813        48.700000      
44     248000000000              120000000000              0                      120000000000           0                      0                      0.483871        49.600000      
45     252500000000              120000000000              0                      120000000000           0                      0                      0.475248        50.500000      
46     257000000000              120000000000              0                      120000000000           0                      0                      0.466926        51.400000      
47     261500000000              120000000000              0                      120000000000           0                      0                      0.458891        52.300000      
48     266000000000              120000000000              0                      120000000000           0                      0                      0.451128        53.200000      
49     270500000000              120000000000              0                      120000000000           0                      0                      0.443623        54.100000      
50     275000000000              120000000000              0                      120000000000           0                      0                      0.436364        55.000000      
51     279500000000              120000000000              0                      120000000000           0                      0                      0.429338        55.900000      
52     284000000000              120000000000              0                      120000000000           0                      0                      0.422535        56.800000      
53     288500000000              120000000000              0                      120000000000           0                      0                      0.415945        57.700000      
54     293000000000              120000000000              0                      120000000000           0                      0                      0.409556        58.600000      
55     297500000000              120000000000              0                      120000000000           0                      0                      0.403361        59.500000      
56     302000000000              120000000000              0                      120000000000           0                      0                      0.397351        60.400000      
57     306500000000              120000000000              0                      120000000000           0                      0                      0.391517        61.300000      
58     311000000000              120000000000              0                      120000000000           0                      0                      0.385852        62.200000      
59     315500000000              120000000000              0                      120000000000           0                      0                      0.380349        63.100000      
60     320000000000              120000000000              0                      120000000000           0                      0                      0.375000        64.000000      
61     324500000000              120000000000              0                      120000000000           0                      0                      0.369800        64.900000      
62     329000000000              120000000000              0                      120000000000           0                      0                      0.364742        65.800000      
63     333500000000              120000000000              0                      120000000000           0                      0                      0.359820        66.700000      
64     338000000000              120000000000              0                      120000000000           0                      0                      0.355030        67.600000      
65     342500000000              120000000000              0                      120000000000           0                      0                      0.350365        68.500000      
66     347000000000              120000000000              0                      120000000000           0                      0                      0.345821        69.400000      
67     351500000000              120000000000              0                      120000000000           0                      0                      0.341394        70.300000      
68     356000000000              120000000000              0                      120000000000           0                      0                      0.337079        71.200000      
69     360500000000              120000000000              0                      120000000000           0                      0                      0.332871        72.100000      
70     365000000000              120000000000              0                      120000000000           0                      0                      0.328767        73.000000      
71     369500000000              120000000000              0                      120000000000           0                      0                      0.324763        73.900000      
72     374000000000              120000000000              0                      120000000000           0                      0                      0.320856        74.800000      
73     378500000000              120000000000              0                      120000000000           0                      0                      0.317041        75.700000      
74     383000000000              120000000000              0                      120000000000           0                      0                      0.313316        76.600000      
75     387500000000              120000000000              0                      120000000000           0                      0                      0.309677        77.500000      
76     392000000000              120000000000              0                      120000000000           0                      0                      0.306122        78.400000      
77     396500000000              120000000000              0                      120000000000           0                      0                      0.302648        79.300000      
78     401000000000              120000000000              0                      120000000000           0                      0                      0.299252        80.200000      
79     405500000000              120000000000              0                      120000000000           0                      0                      0.295931        81.100000      
80     410000000000              120000000000              0                      120000000000           0                      0                      0.292683        82.000000      
81     414500000000              120000000000              0                      120000000000           0                      0                      0.289505        82.900000      
82     419000000000              120000000000              0                      120000000000           0                      0                      0.286396        83.800000      
83     423500000000              120000000000              0                      120000000000           0                      0                      0.283353        84.700000      
84     428000000000              120000000000              0                      120000000000           0                      0                      0.280374        85.600000      
85     432500000000              120000000000              0                      120000000000           0                      0                      0.277457        86.500000      
86     437000000000              120000000000              0                      120000000000           0                      0                      0.274600        87.400000      
87     441500000000              120000000000              0                      120000000000           0                      0                      0.271801        88.300000      
88     446000000000              120000000000              0                      120000000000           0                      0                      0.269058        89.200000      
89     450500000000              0                         0                      0                      0                      0                      0.000000        90.100000      
90     455000000000              0                         0                      0                      0                      0                      0.000000        91.000000      
91     459500000000              0                         0                      0                      0                      0                      0.000000        91.900000      
92     464000000000              0                         0                      0                      0                      0                      0.000000        92.800000      
93     468500000000              0                         0                      0                      0                      0                      0.000000        93.700000      
94     473000000000              0                         0                      0                      0                      0                      0.000000        94.600000      
95     477500000000              0                         0                      0                      0                      0                      0.000000        95.500000      
96     482000000000              0                         0                      0                      0                      0                      0.000000        96.400000      
97     486500000000              0                         0                      0                      0                      0                      0.000000        97.300000      
98     491000000000              0                         0                      0                      0                      0                      0.000000        98.200000      
99     495500000000              0                         0                      0                      0                      0                      0.000000        99.100000      
100    500000000000              0                         0                      0                      0                      0                      0.000000        100.000000     
